Id,OwnerUserId,CreationDate,ParentId,Score,Body
45016,3560,2008-09-05T00:12:41Z,45013,8,"<p>Have you tried View -> Zoom -> Reset on both sites?</p>
"
45126,3002,2008-09-05T02:18:21Z,45122,71,"<p>You need to put</p>

<pre><code>from project import Project
</code></pre>

<p>in <code>controllers/__init__.py</code>.</p>

<p>Note that when <a href=""http://www.python.org/dev/peps/pep-0328/"" rel=""nofollow"">Absolute imports</a> become the default (Python 2.7?), you will want to add a dot before the module name (to avoid collisions with a top-level model named <code>project</code>), i.e.,</p>

<pre><code>from .project import Project
</code></pre>
"
45245,3415,2008-09-05T04:52:09Z,45228,2,"<p>If your asking what I think your asking, you can find them <a href=""http://books.google.com/books?id=vpTAq4dnmuAC&amp;pg=RA1-PA476&amp;lpg=RA1-PA476&amp;dq=Big-O+of+Python+data+structures&amp;source=web&amp;ots=AOM5B5D7yA&amp;sig=deLGb6VrftTpnNYN6fILVbiirXM&amp;hl=en&amp;sa=X&amp;oi=book_result&amp;resnum=7&amp;ct=result#PRA1-PA479,M1"" rel=""nofollow"">Here</a>... page 476 and on.</p>

<p>It's written around optimization techniques for Python; It's mostly Big-O notation of time efficiencies not much memory.</p>
"
45519,3571,2008-09-05T10:36:58Z,45507,6,"<p>Perhaps the following would work:</p>

<ul>
<li>Generate your icon image using PIL</li>
<li>Convert the image to .ico format using the python interface to ImageMagick, <a href=""http://www.imagemagick.org/download/python/"">PythonMagick</a></li>
</ul>

<p>I have not tried this approach. The ImageMagick convert command line program was able to convert a .png file to .ico format, so at least ImageMagick supports the .ico format.</p>
"
45520,3180,2008-09-05T10:38:00Z,45507,2,"<p>I don't know if this applies for all cases, but on WinXP an .ico can be a bmp of size 16x16, 32x32 or 64x64. Just change the extension to ico from bmp and you're ready to go.</p>
"
45538,4702,2008-09-05T11:04:04Z,45228,12,"<p>Raymond D. Hettinger does <a href=""http://www.youtube.com/watch?v=hYUsssClE94"" rel=""nofollow"">an excellent talk</a> (<a href=""http://wenku.baidu.com/view/9c6fb20dcc1755270722089d.html"" rel=""nofollow"">slides</a>) about Python's built-in collections called 'Core Python Containers - Under the Hood'. The version I saw focussed mainly on <code>set</code> and <code>dict</code>, but <code>list</code> was covered too.</p>

<p>There are also some photos of the pertinent slides from EuroPython in <a href=""http://paranoid-engineering.blogspot.com/2008/07/europython-2008-day-3.html"" rel=""nofollow"">a blog</a>.</p>

<p>Here is a summary of my notes on <code>list</code>:</p>

<ul>
<li>Stores items as an array of pointers. Subscript costs O(1) time. Append costs amortized O(1) time. Insert costs O(n) time.</li>
<li>Tries to avoid <code>memcpy</code> when growing by over-allocating. Many small lists will waste a lot of space, but large lists never waste more than about 12.5% to overallocation.</li>
<li>Some operations pre-size. Examples given were <code>range(n)</code>, <code>map()</code>, <code>list()</code>, <code>[None] * n</code>, and slicing.</li>
<li>When shrinking, the array is <code>realloc</code>ed only when it is wasting 50% of space. <code>pop</code> is cheap.</li>
</ul>
"
45564,3571,2008-09-05T11:21:35Z,45500,3,"<p>You could perhaps take a look at the <a href=""http://www.alexmac.cc/tablet-apps/tablet-apps-0.3.1.tar.bz2"" rel=""nofollow"">software</a> described <a href=""http://www.alexmac.cc/tablet-apps/"" rel=""nofollow"">here</a>. It is a gnome applet, written in Python.</p>

<p>From the web site:</p>

<p>""The gnome wacom applet is a small gnome panel applet that shows how much pressure is being applied to your wacom tablet by the current device. Clicking on the panel icon brings up a dialog allowing you to select a different device and check what pressure and tilt information is being recieved from it. This dialog also contains a small drawing test area to give your pen a quick test.""</p>

<p><a href=""http://www.google.com/search?q=wacom+tablet+python"" rel=""nofollow"">Google is your friend</a></p>
"
45832,3978,2008-09-05T13:35:32Z,45507,6,"<p>According to <a href=""http://en.wikipedia.org/wiki/Favicon"">Wikipedia</a> modern browsers can handle favicons in PNG format, so maybe you could just generate that?</p>

<p>Alternatively the <a href=""http://en.wikipedia.org/wiki/ICO_(icon_image_file_format)"">ICO article</a> describes the format...</p>
"
46028,3978,2008-09-05T15:23:13Z,45954,3,"<p>I don't know of any, but if all else fails you could use <a href=""http://docs.python.org/lib/module-ctypes.html"" rel=""nofollow"">ctypes</a> to directly use libdwarf, libelf or libbfd.</p>
"
46201,2603,2008-09-05T16:19:03Z,45228,16,"<p>Checkout the <a href=""http://wiki.python.org/moin/TimeComplexity"">TimeComplexity</a> page on the py dot org wiki. It covers set/dicts/lists/etc at least as far as time complexity goes.</p>
"
46205,NA,2008-09-05T16:19:35Z,45540,1,"<p>I believe you want:</p>

<pre><code>if 'normal' != root.state():
    tkMessageBox.showinfo(""Key you!"", "" "".join(sys.argv[1:]))
</code></pre>
"
46233,2603,2008-09-05T16:29:25Z,44778,6,"<p>@<a href=""#44878"">Peter Hoffmann</a></p>

<p>Using generator expressions has the benefit of also producing an iterator but saves importing itertools. Furthermore, list comprehensions are generally preferred to map, thus, I'd expect generator expressions to be preferred to imap.</p>

<pre><code>&gt;&gt;&gt; l = [1, ""foo"", 4 ,""bar""]
&gt;&gt;&gt; "","".join(str(bit) for bit in l)
'1,foo,4,bar'
</code></pre>
"
46442,736,2008-09-05T18:07:50Z,8154,6,"<p>I think I fixed it. It's turns out I had a simple config error. My ini file read:</p>

<pre><code>sqlalchemy.default.url = [connection string here]
sqlalchemy.pool_recycle = 1800
</code></pre>

<p>The problem is that my <code>environment.py</code> file declared that the engine would only map keys with the prefix: <code>sqlalchemy.default</code> so <code>pool_recycle</code> was ignored.</p>

<p>The solution is to simply change the second line in the ini to:</p>

<pre><code>sqlalchemy.default.pool_recycle = 1800
</code></pre>
"
46780,4725,2008-09-05T20:03:19Z,21934,2,"<p>Reference counting is particularly difficult to do efficiently in a multi-threaded environment. I don't know how you'd even start to do it without getting into hardware assisted transactions or similar (currently) unusual atomic instructions.</p>

<p>Reference counting is easy to implement. JVMs have had a lot of money sunk into competing implementations, so it shouldn't be surprising that they implement very good solutions to very difficult problems. However, it's becoming increasingly easy to target your favourite language at the JVM.</p>
"
47032,4834,2008-09-05T22:54:42Z,44352,4,"<p>Can I suggest that neither of the answers from Chris AtLee and zacherates fulfill the requirements?
I think this modification to zacerates answer is better:</p>

<pre><code>def find_subclasses(module, clazz):
    for name in dir(module):
    	o = getattr(module, name)
    	try:
    		if (o != clazz) and issubclass(o, clazz):
    			yield name, o
    	except TypeError: pass
</code></pre>

<p>The reason I disagree with the given answers is that the first does not produce classes that are a distant subclass of the given class, and the second includes the given class.</p>
"
47201,188,2008-09-06T02:27:45Z,47198,4,"<p>I've not seen a system with less than 2.3 installed for some time.  Mostly 2.4+ is installed by default for most OS I use now.  2.3 is just on an older Solaris machine.  Linux distros tend to have 2.4+, as does OS X.</p>

<p>IIRC, 2.4 has a lot of the features 2.5 does, but usable only with</p>

<pre><code>from __future__ import *
</code></pre>
"
47208,720,2008-09-06T02:44:31Z,47198,6,"<p>As python is in kind of an transition phase towards python 3 with breaking backward compatibility I don't think it is a good idea to go python 3 only. Based on the <a href=""http://www.python.org/dev/peps/pep-3000/#timeline"" rel=""nofollow"">time line</a> there will be at least one or two following releases of the 2.x series after 2.6/3.0 in october.</p>

<p>Beside not having python 3 available on your target platforms, it will take some time until important external python libraries will be ported and usable on python 3.</p>

<p>So as Matthew suggests staying at 2.4/2.5 and keeping the <a href=""http://www.python.org/dev/peps/pep-3000/#compatibility-and-transition"" rel=""nofollow"">transition</a> plan to python 3 in mind is a solid choice.</p>
"
47212,720,2008-09-06T02:49:38Z,47207,2,"<p>If you use <a href=""https://docs.djangoproject.com/en/1.2/topics/http/urls/#naming-url-patterns"" rel=""nofollow"">named url patterns</a> you can do the follwing in your template</p>

<pre><code>{% url create_object %}
</code></pre>
"
47213,680,2008-09-06T02:50:08Z,47207,0,"<p>The preferred way of creating the URL is by adding a <code>get_absolute_url</code> method to your model classes. You can hardcode the path there so you at least get closer to following the KISS philosophy.</p>

<p>You can go further by utilizing the <code>permalink</code> decorator that figures the path based on the urls configuration.</p>

<p>You can read more in the django documentation <a href=""https://docs.djangoproject.com/en/dev/ref/models/instances/#get-absolute-url"" rel=""nofollow"">here</a>.</p>
"
47264,479,2008-09-06T05:25:47Z,47198,1,"<p>You can use different versions of python on each machine. </p>

<p>Coding something new, I would not use anything less than python2.5. You can do <code>apt-get install python2.5</code> on stock debian stable. </p>

<p>For windows, don't really worry about it. It's very easy to install the python2.5 msi. </p>

<p>If the users can't be bothered to do that, you can deploy an executable with py2exe (so simple) and build an installer with inno setup (again simple) then it will behave like a standard windows application and will use its own python dlls, so no need to have python installed. </p>

<p>Like Peter said: keep in mind the transition to 3.0 but don't build on it yet.</p>
"
47266,3560,2008-09-06T05:32:39Z,47253,20,"<p>There shouldn't be any need to use FastCGI. There exists a <a href=""https://github.com/hexdump42/isapi-wsgi"">ISAPI extension for WSGI</a>.</p>
"
47304,1057,2008-09-06T07:22:52Z,47207,15,"<p>You can use <code>get_absolute_url</code>, but that will only work for a particular object.  Since your object hasn't been created yet, it won't work in this case.</p>

<p>You want to use <a href=""https://docs.djangoproject.com/en/1.2/topics/http/urls/#naming-url-patterns"" rel=""nofollow"">named URL patterns</a>.  Here's a quick intro:</p>

<p>Change the line in your urls.py to:</p>

<pre><code>(r'^manage/products/add/$', create_object, {'model': Product, 'post_save_redirect': ''}, ""create-product""),
</code></pre>

<p>Then, in your template you use this to display the URL:</p>

<pre><code>{% url create-product %}
</code></pre>

<p>If you're using Django 1.5 or higher you need this:</p>

<pre><code>{% url 'create-product' %}
</code></pre>

<p>You can do some more powerful things with named URL patterns, they're very handy.  Note that they are only in the development version (and also 1.0).</p>
"
47744,4613,2008-09-06T19:08:14Z,47701,0,"<p>What platform are you attempting this on? Most debuggers allow you to attach to a running process by using the process id.
You can either output the process id via logging or using something like Task Manager.
Once that is achieved it will be possible to inspect individual threads and their call stacks.</p>

<p>EDIT: I don't have any experience with GNU Debugger (GDB), which is cross platform, however I found this <a href=""http://wiki.python.org/moin/DebuggingWithGdb"" rel=""nofollow"">link</a> and it may start you on the right path. It explains how to add debug symbols (handy for reading stack traces) and how to instruct gdb to attach to a running python process.</p>
"
47792,3560,2008-09-06T20:10:59Z,47789,59,"<p>Use list comprehensions when the result needs to be iterated over multiple times, or where speed is paramount. Use generator expressions where the range is large or infinite.</p>
"
47793,3002,2008-09-06T20:11:17Z,47789,89,"<p>Iterating over the <em>generator expression</em> or the <em>list comprehension</em> will do the same thing. However, the <em>list comprehension</em> will create the entire list in memory first while the <em>generator expression</em> will create the items on the fly, so you are able to use it for very large (and also infinite!) sequences.</p>
"
47826,1694,2008-09-06T20:54:08Z,47789,168,"<p>John's answer is good (that list comprehensions are better when you want to iterate over something multiple times).  However, it's also worth noting that you should use a list if you want to use any of the list methods.  For example, the following code won't work:</p>

<pre><code>def gen():
    return (something for something in get_some_stuff())

print gen()[:2]     # generators don't support indexing or slicing
print [5,6] + gen() # generators can't be added to lists
</code></pre>

<p>Basically, use a generator expression if all you're doing is iterating once.  If you want to store and use the generated results, then you're probably better off with a list comprehension.</p>

<p>Since performance is the most common reason to choose one over the other, my advice is to not worry about it and just pick one; if you find that your program is running too slowly, then and only then should you go back and worry about tuning your code.</p>
"
47956,2915,2008-09-06T23:39:33Z,47953,29,"<p>From the <a href=""http://peak.telecommunity.com/DevCenter/PythonEggs"">Python Enterprise Application Kit community</a>:</p>

<blockquote>
  <p><em>""Eggs are to Pythons as Jars are to Java...""</em></p>
  
  <p>Python eggs are a way of bundling
  additional information with a Python
  project, that allows the project's
  dependencies to be checked and
  satisfied at runtime, as well as
  allowing projects to provide plugins
  for other projects. There are several
  binary formats that embody eggs, but
  the most common is '.egg' zipfile
  format, because it's a convenient one
  for distributing projects. All of the
  formats support including
  package-specific data, project-wide
  metadata, C extensions, and Python
  code.</p>
  
  <p>The primary benefits of Python Eggs
  are:</p>
  
  <ul>
  <li><p>They enable tools like the ""Easy Install"" Python package manager</p></li>
  <li><p>.egg files are a ""zero installation"" format for a Python
  package; no build or install step is
  required, just put them on PYTHONPATH
  or sys.path and use them (may require
  the runtime installed if C extensions
  or data files are used)</p></li>
  <li><p>They can include package metadata, such as the other eggs they depend on</p></li>
  <li><p>They allow ""namespace packages"" (packages that just contain other
  packages) to be split into separate
  distributions (e.g. zope.<em>, twisted.</em>,
  peak.* packages can be distributed as
  separate eggs, unlike normal packages
  which must always be placed under the
  same parent directory. This allows
  what are now huge monolithic packages
  to be distributed as separate
  components.)</p></li>
  <li><p>They allow applications or libraries to specify the needed
  version of a library, so that you can
  e.g. require(""Twisted-Internet>=2.0"")
  before doing an import
  twisted.internet.</p></li>
  <li><p>They're a great format for distributing extensions or plugins to
  extensible applications and frameworks
  (such as Trac, which uses eggs for
  plugins as of 0.9b1), because the egg
  runtime provides simple APIs to locate
  eggs and find their advertised entry
  points (similar to Eclipse's
  ""extension point"" concept).</p></li>
  <li><p>There are also other benefits that may come from having a standardized
  format, similar to the benefits of
  Java's ""jar"" format.</p></li>
  </ul>
</blockquote>


"
47957,2386,2008-09-06T23:39:54Z,47953,2,"<p>.egg files are basically a nice way to deploy your python application. You can think of it as something like .jar files for Java. </p>

<p>More info <a href=""http://peak.telecommunity.com/DevCenter/PythonEggs"" rel=""nofollow"">here</a>.</p>
"
47958,2147,2008-09-06T23:43:21Z,47953,3,"<p>Eggs are a pretty good way to distribute python apps.  Think of it as a platform independent .deb file that will install all dependencies and whatnot.  The advantage is that it's easy to use for the end user.  The disadvantage are that it can be cumbersome to package your app up as a .egg file.</p>

<p>You should also offer an alternative means of installation in addition to .eggs.  There are some people who don't like using eggs because they don't like the idea of a software program installing whatever software it wants.  These usually tend to be sysadmin types.</p>
"
48136,3560,2008-09-07T04:20:06Z,48123,12,"<p>Use GtkBuilder instead of Glade, it's integrated into Gtk itself instead of a separate library.</p>

<p>The main benefit of Glade is that it's much, much easier to create the interface. It's a bit more work to connect signal handlers, but I've never felt that matters much.</p>
"
48175,4966,2008-09-07T05:21:11Z,47198,1,"<p>Python 2.3, or 2.2 if you can live without the many modules that were added (e.g. datetime, csv, logging, optparse, zipimport), aren't using SSL, and are willing to add boilerplate for True/False.</p>

<p>2.4 added decorators. generator expressions, reversed(), sorted(), and the subprocess and decimal modules.  Although these are all nice, it's easy to write Pythonic code without them (assuming that your project wouldn't make heavy use of them).</p>

<p>2.5 added with, relative imports, better 64 bit support, and quite a bit of speed.  You could live without all of those easily enough.</p>

<p>2.6 isn't released (although it's very close), so while it might appeal to developers, it doesn't have the compatibility you're after.</p>

<p>Take a look at the release notes for 2.3, 2.4, 2.5, and the upcoming 2.6 (use <a href=""http://www.python.org/download/releases/2.Y/highlights/"" rel=""nofollow"">http://www.python.org/download/releases/2.Y/highlights/</a> where 'Y' is the minor version).</p>

<p>FWIW, for SpamBayes we support 2.2 and above (2.2 requires installing the email package separately).  This isn't overly taxing, but the 2.3 additions are useful enough and 2.3 old enough that we'll probably drop 2.2 before long.</p>
"
48214,2653,2008-09-07T06:58:49Z,48176,2,"<p>Python includes a <a href=""http://www.python.org/doc/lib/module-telnetlib.html"" rel=""nofollow"">telnet client</a>, but not a telnet server.  You can implement a telnet server using <a href=""http://twistedmatrix.com"" rel=""nofollow"">Twisted</a>.  <a href=""http://twistedmatrix.com/pipermail/twisted-python/2004-August/008335.html"" rel=""nofollow"">Here's an example</a>.  As for hooking these things together, that's up to you.</p>
"
48262,2168,2008-09-07T08:49:51Z,32044,9,"<p>Django has a built in template helper for this exact scenario:</p>

<p><a href=""https://docs.djangoproject.com/en/dev/ref/templates/builtins/#unordered-list"" rel=""nofollow"">https://docs.djangoproject.com/en/dev/ref/templates/builtins/#unordered-list</a></p>
"
48266,3171,2008-09-07T09:17:40Z,48176,0,"<p>I think you should base your server class on the <a href=""http://www.python.org/doc/lib/module-SocketServer.html"" rel=""nofollow""><code>SocketServer</code></a> class from the standard library.  You'll need to write a <code>RequestHandler</code> to read and echo input but a lot of the heavy lifting is already done for you.</p>

<p>You can use the <a href=""http://docs.python.org/lib/node632.html"" rel=""nofollow""><code>ThreadingMixIn</code></a> to make the server multi-threaded very easily.  </p>
"
48284,2661,2008-09-07T10:03:48Z,43368,1,"<p><a href=""http://www.turbogears.org/"" rel=""nofollow"">TurboGears</a> currently uses <a href=""http://www.sqlobject.org/"" rel=""nofollow"">SQLObject</a> by default but you can use it with <a href=""http://docs.turbogears.org/1.0/SQLAlchemy"" rel=""nofollow"">SQLAlchemy</a>. They are saying that the next major release of TurboGears (1.1) will use SQLAlchemy by default.</p>
"
48414,5026,2008-09-07T13:12:28Z,42034,7,"<p>I like <a href=""http://jtauber.com/blog/2006/04/15/python_tuples_are_not_just_constant_lists/"">this explanation</a>.</p>

<p>Basically, you should use tuples when there's a constant structure (the 1st position always holds one type of value and the second another, and so forth), and lists should be used for lists of homogeneous values.</p>

<p>Of course there's always exceptions, but this is a good general guideline.</p>
"
48467,5042,2008-09-07T14:25:20Z,48458,1,"<p>I am not entirely up to date on the latest best practices, et cetera when it comes to code layout, but when I did my first GAE application, I used something along your second option, where the code and templates are next to eachother.</p>

<p>There was two reasons for this - one, it kept the code and template nearby, and secondly, I had the directory structure layout mimic that of the website - making it (for me) a bit easier too remember where everything was.</p>
"
48479,5036,2008-09-07T14:39:14Z,43368,1,"<p>I know that you specificity ask for a framework but I thought I would let you know about what I get up to here. I have just undergone converting my company's web application from a custom in-house ORM layer into sqlAlchemy so I am far from an expert but something that occurred to me was that sqlAlchemy has types for all of the attributes it maps from the database so why not use that to help output the right html onto the page. So we use sqlAlchemy for the back end and Cheetah templates for the front end but everything in between is basically our own still.</p>

<p>We have never managed to find a framework that does exactly what we want without compromise and prefer to get all the bits that work right for us and write the glue our selves. </p>

<p>Step 1. For each data type sqlAlchemy.types.INTEGER etc. Add an extra function toHtml (or many maybe toHTMLReadOnly, toHTMLAdminEdit whatever) and just have that return the template for the html, now you don't even have to care what data type your displaying if you just want to spit out a whole table you can just do (as a cheetah template or what ever your templating engine is).</p>

<p>Step 2</p>

<p><code>&lt;table&gt;</code></p>

<p><code> &lt;tr&gt;</code></p>

<p><code>  #for $field in $dbObject.c:</code></p>

<p><code>    &lt;th&gt;$field.name&lt;/th&gt;</code></p>

<p><code>  #end for  </code></p>

<p><code> &lt;/tr&gt; </code></p>

<p><code> &lt;tr&gt;</code></p>

<p><code>  #for $field in dbObject.c:</code></p>

<p><code>    &lt;td&gt;$field.type.toHtml($field.name, $field.value)&lt;/td&gt;</code></p>

<p><code>  #end for  </code></p>

<p><code> &lt;/tr&gt;</code></p>

<p><code>&lt;/table&gt;</code></p>

<p>Using this basic method and stretching pythons introspection to its potential, in an afternoon I managed to make create read update and delete code for our whole admin section of out database, not yet with the polish of django but more then good enough for my needs.</p>

<p>Step 3 Discovered the need for a third step just on Friday, wanted to upload files which as you know needs more then just the varchar data types default text box. No sweat, I just overrode the rows class in my table definition from VARCHAR to FilePath(VARCHAR) where the only difference was FilePath had a different toHtml method. Worked flawlessly.</p>

<p>All that said, if there is a shrink wrapped one out there that does just what you want, use that.</p>

<p>Disclaimer: This code was written from memory after midnight and probably wont produce a functioning web page.</p>
"
48575,5063,2008-09-07T16:48:51Z,48562,1,"<p>What exactly are you trying to do?</p>

<p>Of course, there are numerous places to learn about svn pre-commit hooks (e.g. <a href=""http://wordaligned.org/articles/a-subversion-pre-commit-hook"" rel=""nofollow""> here </a>, <a href=""http://www.windley.com/archives/2008/08/using_a_precommit_hook_to_check_puppet_syntax.shtml"" rel=""nofollow""> here</a>, and in the <a href=""http://svnbook.red-bean.com/nightly/en/svn.reposadmin.create.html"" rel=""nofollow"">Red Book</a>) but it depends what you're trying to do and what is available on your system.  </p>

<p>Can you be more specific? </p>
"
48734,1996,2008-09-07T20:09:47Z,48123,19,"<p>I would say that it depends: if you find that using Glade you can build the apps you want or need to make than that's absolutely fine. If however you actually want to learn how GTK works or you have some non-standard UI requirements you will <strong>have</strong> to dig into GTK internals (which are not that complicated).</p>

<p>Personally I'm usually about 5 minutes into a rich client when I need some feature or customization that is simply impossible through a designer such as Glade or <a href=""http://www.mono-project.com/Stetic"">Stetic</a>. Perhaps it's just me. Nevertheless it is still useful for me to bootstrap window design using a graphical tool.</p>

<p>My recommendation: if making rich clients using GTK is going to be a significant part of your job/hobby then learn GTK as well since you <strong>will</strong> need to write that code someday.</p>

<p>P.S. I personally find <a href=""http://www.mono-project.com/Stetic"">Stetic</a> to be superior to Glade for design work, if a little bit more unstable.</p>
"
48806,4919,2008-09-07T21:28:54Z,48777,4,"<p><code>core.exceptions</code> is part of django; what version of django do you have installed? The AppEngine comes with the appropriate version for whatever release you've downloaded (in the lib/django directory). It can be installed by going to that directory and running <strong><code>python setup.py install</code></strong></p>
"
48974,1694,2008-09-08T01:31:32Z,34243,0,"<p>Ruby and C# both easily let you create accessors by specifying getter/setter methods for an attribute, much like in Python.  However, this isn't designed to naturally let you write the code for these methods in another class the way that Python allows.  In practice, I'm not sure how much this matters, since every time I've seen an attribute defined through the descriptor protocol its been implemented in the same class.</p>

<p>EDIT: Darn my dyslexia (by which I mean careless reading).  For some reason I've always read ""descriptor"" as ""decorator"" and vice versa, even when I'm the one typing both of them.  I'll leave my post intact since it has valid information, albeit information which has absolutely nothing to do with the question.</p>

<p>The term ""decorator"" itself is actually the name of a design pattern described in the famous ""Design Patterns"" book.  The Wikipedia article contains many examples in different programming languages of decorator usage: <a href=""http://en.wikipedia.org/wiki/Decorator_pattern"" rel=""nofollow"">http://en.wikipedia.org/wiki/Decorator_pattern</a></p>

<p>However, the decorators in that article object-oriented; they have classes implementing a predefined interface which lets another existing class behave differently somehow, etc.  Python decorators act in a functional way by replacing a function at runtime with another function, allowing you to effectively modify/replace that function, insert code, etc.</p>

<p>This is known in the Java world as Aspect-Oriented programming, and the AspectJ Java compiler lets you do these kinds of things and compile your AspectJ code (which is a superset of Java) into Java bytecode.</p>

<p>I'm not familiar enough with C# or Ruby to know what their version of decorators would be.</p>
"
49148,716,2008-09-08T04:01:10Z,49137,15,"<p>Boost has a python interface library which could help you.</p>

<p><a href=""http://www.boost.org/doc/libs/release/libs/python/doc/index.html"" rel=""nofollow"">Boost.Python</a></p>
"
49169,3002,2008-09-08T04:33:39Z,49164,9,"<p><a href=""http://peak.telecommunity.com/DevCenter/setuptools"">Setuptools</a> is the software that creates <a href=""http://peak.telecommunity.com/DevCenter/PythonEggs"">.egg files</a>. It's an extension of the <a href=""http://docs.python.org/lib/module-distutils.html""><code>distutils</code></a> package in the standard library.</p>

<p>The process involves creating a <code>setup.py</code> file, then  <code>python setup.py bdist_egg</code> creates an .egg package.</p>
"
49175,4172,2008-09-08T04:47:44Z,49164,3,"<p>Also, if you need to get an .egg package off a single .py file app, check this link: <a href=""http://peak.telecommunity.com/DevCenter/EasyInstall#packaging-others-projects-as-eggs"" rel=""nofollow"">EasyInstall - Packaging others projects as eggs</a>.</p>
"
49319,5022,2008-09-08T08:36:45Z,49137,1,"<p>Embeding the Python interpreter inside your C++ app will let you run Python programs using your application run Python scripts. It will also make it easier possible for those scripts to call C++ functions in your application. If this is what you want then the Boost library mentioned previously may be what you want to make it easier to create the link. In the past I have used <a href=""http://www.swig.org/"" rel=""nofollow"">SWIG</a> to generate Python interfaces to C++ code. It was not clear from your question whether you wanted the Python scripts to call your C++ program or whether you just wanted the C++ to call Python.</p>

<p>Many of the Python functions use modules which are not built into the Python interpreter. If your Python scripts call these functions then you will either need to have your users install Python or include the python runtime files with your application. It will depend on what modules you import in you Python scripts.</p>
"
49439,4966,2008-09-08T10:37:53Z,49137,1,"<p>Boost is probably the best choice, however if you're wanting something that's more standalone, and if this is for use with Windows (which seems feasible given that they are the people least likely to have Python installed), then you can use <a href=""http://www.py2exe.org"" rel=""nofollow"">py2exe</a> to create a DLL with entry points suitable for COM objects.  You can then interface with the library via COM.  (Obviously this is not at all useful as a cross-platform solution).</p>
"
49485,3148,2008-09-08T11:12:56Z,49455,1,"<p>A plugin for GSview for viewing encrypted PDFs is <a href=""http://www.cs.cmu.edu/~dst/Adobe/Gallery/Keating/"" rel=""nofollow"">here</a>.</p>

<p>If this works for you, you may be able to look at the source.</p>
"
49492,4966,2008-09-08T11:16:54Z,38987,136,"<p>This probably won't be a popular answer, but you almost certainly do not want to do this.  If you want a copy that's a merge, then use copy (or <a href=""https://docs.python.org/2/library/copy.html"">deepcopy</a>, depending on what you want) and then update.  The two lines of code are much more readable - more Pythonic - than the single line creation with .items() + .items().  Explicit is better than implicit.</p>

<p>In addition, when you use .items() (pre Python 3.0), you're creating a new list that contains the items from the dict.  If your dictionaries are large, then that is quite a lot of overhead (two large lists that will be thrown away as soon as the merged dict is created).  update() can work more efficiently, because it can run through the second dict item-by-item.</p>

<p>In terms of <a href=""https://docs.python.org/2/library/timeit.html"">time</a>:</p>

<pre><code>&gt;&gt;&gt; timeit.Timer(""dict(x, **y)"", ""x = dict(zip(range(1000), range(1000)))\ny=dict(zip(range(1000,2000), range(1000,2000)))"").timeit(100000)
15.52571702003479
&gt;&gt;&gt; timeit.Timer(""temp = x.copy()\ntemp.update(y)"", ""x = dict(zip(range(1000), range(1000)))\ny=dict(zip(range(1000,2000), range(1000,2000)))"").timeit(100000)
15.694622993469238
&gt;&gt;&gt; timeit.Timer(""dict(x.items() + y.items())"", ""x = dict(zip(range(1000), range(1000)))\ny=dict(zip(range(1000,2000), range(1000,2000)))"").timeit(100000)
41.484580039978027
</code></pre>

<p>IMO the tiny slowdown between the first two is worth it for the readability.  In addition, keyword arguments for dictionary creation was only added in Python 2.3, whereas copy() and update() will work in older versions.</p>
"
49514,46,2008-09-08T11:34:08Z,49307,5,"<p>If I'm not mistaken the zip function you use in python <a href=""http://groups.google.com/group/comp.lang.python/browse_thread/thread/195e57735ff6ee56"">creates a pair of the items found in list1 and list2</a>. Basically it still is a for loop with the addition that it will retrieve the data from the two seperate lists for you, instead that you have to do it yourself.</p>

<p>So maybe your best option is to use a <em>standard</em> for loop like this:</p>

<pre><code>for i=1:length(a)
  c(i) = a(i) + b(i);
end
</code></pre>

<p>or whatever you have to do with the data.</p>

<p>If you really are talking about parallel computing then you should take a look at the <a href=""http://www.mathworks.com/products/parallel-computing/"">Parallel Computing Toolbox</a> for matlab, and more specifically at <a href=""http://www.mathworks.com/access/helpdesk/help/toolbox/distcomp/index.html?/access/helpdesk/help/toolbox/distcomp/brb2x2l-1.html"">parfor</a></p>
"
49828,3002,2008-09-08T14:40:36Z,49824,15,"<p>I think this pair of articles by Philip J. Eby does a great job discussing the differences between the two languages (mostly about philosophy/mentality rather than specific language features). </p>

<ul>
<li><a href=""http://dirtsimple.org/2004/12/python-is-not-java.html"">Python is Not Java</a></li>
<li><a href=""http://dirtsimple.org/2004/12/java-is-not-python-either.html"">Java is Not Python, either</a></li>
</ul>
"
49837,3171,2008-09-08T14:43:09Z,49824,4,"<p>One key difference in Python is <a href=""http://weblog.hotales.org/cgi-bin/weblog/nb.cgi/view/python/2005/02/19/1"" rel=""nofollow"">significant whitespace</a>.  This puts a lot of people off - me too for a long time - but once you get going it seems natural and makes much more sense  than <code>;</code>s everywhere.</p>

<p>From a personal perspective, Python has the following benefits over Java:</p>

<ul>
<li>No <a href=""http://en.wikipedia.org/wiki/Exception_handling#Checked_exceptions"" rel=""nofollow"">Checked Exceptions</a></li>
<li>Optional Arguments</li>
<li>Much less boilerplate and less verbose generally</li>
</ul>

<p>Other than those, <a href=""http://wiki.python.org/moin/LanguageComparisons"" rel=""nofollow"">this page on the Python Wiki</a> is a good place to look with lots of links to interesting articles.</p>
"
49911,2514,2008-09-08T15:13:58Z,49824,3,"<p>With <a href=""http://www.jython.org/Project/"" rel=""nofollow"">Jython</a> you can have both. It's only at Python 2.2, but still very useful if you need an embedded interpreter that has access to the Java runtime.</p>
"
